;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;N° de facture;N° de Relevé Détaillé;Date de facturation;Code filiale;N° client bénéficiaire;RS client bénéficiaire;Division de Parc (code);Division de Parc (libellé);N° de support;Rang;Libellé estampé (immat./nom);Mention complémentaire;Code émetteur;Type de véhicule (libellé);Date de la transaction;Heure de la transaction;Code produit (libellé);Quantité;Montant TTC remise/maj incl.;Montant HTVA remise/maj incl.;Montant TVA remise/maj incl.;Contre-valeur TTC remise/maj incl.;Contre-valeur HTVA remise/maj incl.;Contre-valeur TVA remise/maj incl.;Taux de TVA;Code pays de facturation (libellé);Prix de facturation (unitaire TTC);Code devise du pays de la transaction;Montant forfaitaire de remise;Code et nom de la station;Kilométrage saisi;Référence;Info. additionnelle (message client);Code conducteur;Nom du conducteur
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0196;0;BK557NT;PBT - VU - 04ZZZSTEC;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;19/04/2013;06:54;Gazole Excellium;37,24;51,97;43,45;8,52;51,97;43,45;8,52;19,60;FRANCE;1,44;EUR;-1,67;TFLUU RELAIS LES VOIRONS;65630,00;000000;00000000000;0000;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0192;0;BJ096GF;RDA - VU - ZZZZZTDIS;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;17/04/2013;07:41;Gazole Excellium;45,80;64,46;53,90;10,56;64,46;53,90;10,56;19,60;FRANCE;1,46;EUR;-2,43;TFLJQ RELAIS DU LOMBARD;74950,00;000000;00000000000;0000;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0204;0;ATELIER;ZZZZZZTATE - VU;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;30/04/2013;00:00;GESTION +;1,00;3,29;2,75;0,54;3,29;2,75;0,54;19,60;;3,29;EUR;0,00;;;;;;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0175;0;BN153NG-VU;BMS -VU - 06ZZZSTEC;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;18/04/2013;12:00;Péage TVA;1,00;3,30;2,76;0,54;3,30;2,76;0,54;19,60;FRANCE;3,30;EUR;0,00;EF25004180 BALBIGNY;;;;;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0184;0;BL500MV;FBA - VU - 03ZZZSTEC;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;19/04/2013;09:01;Péage TVA;1,00;3,30;2,76;0,54;3,30;2,76;0,54;19,60;FRANCE;3,30;EUR;0,00;EA25003041 LE CROZET;;;;;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0188;0;BZ765LF;YVL VU 06ZZZSTEC;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;30/04/2013;00:00;FRAIS DE SERVICE PEAGE PARKING;1,00;0,10;0,08;0,02;0,10;0,08;0,02;19,60;;0,10;EUR;0,00;;;;;;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0013;0;AL 029 FA;FILIPI;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;30/04/2013;00:00;FRAIS DE SERVICE PEAGE;1,00;0,93;0,78;0,15;0,93;0,78;0,15;19,60;;0,93;EUR;0,00;;;;;;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0148;2;BK935ZM;FRPT - VU - 02ZZZNCOM;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;30/04/2013;00:00;FRAIS DE SERVICE PEAGE PARKING;1,00;0,08;0,07;0,01;0,08;0,07;0,01;19,60;;0,08;EUR;0,00;;;;;;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0148;2;BK935ZM;FRPT - VU - 02ZZZNCOM;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;22/04/2013;18:32;Gazole Excellium;53,46;72,72;60,80;11,92;72,72;60,80;11,92;19,60;FRANCE;1,44;EUR;-4,28;TFLLK SARL GARAGE GABRIEL;68746,00;000000;00000000000;0000;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0114;2;BZ121PV;LVE - VU - 02ZZZSTEC;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;24/04/2013;18:15;Gazole Excellium;56,76;79,21;66,23;12,98;79,21;66,23;12,98;19,60;FRANCE;1,44;EUR;-2,54;TFQRW GERY LAURENT;45800,00;000000;00000000000;0000;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0141;2;BJ172EF;CSA - VU - ZZZZZTLIV;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;17/04/2013;15:10;Péage TVA;1,00;6,70;5,60;1,10;6,70;5,60;1,10;19,60;FRANCE;6,70;EUR;0,00;EA25003012 ANNECY SUD;;;;;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0088;3;BB726KV;YCL - VU - 02ZZZSTEC;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;19/04/2013;08:24;Péage TVA;1,00;2,10;1,76;0,34;2,10;1,76;0,34;19,60;FRANCE;2,10;EUR;0,00;EF25004207 MONTELIMAR;;;;;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0103;2;AJ349XJ;CCN - VU- 02ZZZSTEC;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;17/04/2013;09:30;Gazole Excellium;44,57;63,08;52,74;10,34;63,08;52,74;10,34;19,60;FRANCE;1,46;EUR;-2,01;TFLUJ STE ECHINARD ET FAURE;143000,00;000000;00000000000;0000;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0019;0;AR077XV;RPO - VU - 03ZZZSTEC;701001;04-AUTRES;26/04/2013;10:35;Péage TVA;1,00;1,50;1,25;0,25;1,50;1,25;0,25;19,60;FRANCE;1,50;EUR;0,00;EA25003087 G.VOREPPE;;;;;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0004;0;BQ 989 CN;JVA - VP - 03ZZZNCOM;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;25/04/2013;08:33;Péage TVA;1,00;2,80;2,34;0,46;2,80;2,34;0,46;19,60;FRANCE;2,80;EUR;0,00;EA25003085 RIVES;;;;;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0122;2;CL728KQ;VRT - VP - 02ZZZNCOM;701001;03-VEHICULE DE TOURISME;22/04/2013;08:25;Gazole Premier;40,28;54,60;45,65;8,95;54,60;45,65;8,95;19,60;FRANCE;1,40;EUR;-1,81;TFLEW RELAIS DE FONTBONNE;28000,00;000000;00000000000;0000;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0106;2;BW482YW;CTE - VP - 02ZZZSTEC;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;29/04/2013;16:51;Parking;1,00;6,80;5,69;1,11;6,80;5,69;1,11;19,60;FRANCE;6,80;EUR;0,00;K2250BB420 ST ETIENNE;;;;;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0004;0;BQ 989 CN;JVA - VP - 03ZZZNCOM;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;29/04/2013;08:28;Gazole Excellium;46,25;65,00;54,35;10,65;65,00;54,35;10,65;19,60;FRANCE;1,45;EUR;-2,08;TFQSW SARL GARAGE HENRI;71818,00;000000;00000000000;0000;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0001;1;AA756VH-VU;SBH-VU-03ZZZSTEC;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;25/04/2013;10:26;Gazole Excellium;56,94;79,45;66,43;13,02;79,45;66,43;13,02;19,60;FRANCE;1,44;EUR;-2,56;TFING GARAGE RICHERD;119900,00;000000;00000000000;0000;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0143;2;CN589RC;DGZ - VP - 03ZZZNCOM;701001;03-VEHICULE DE TOURISME;26/04/2013;18:39;Péage TVA;1,00;6,10;5,10;1,00;6,10;5,10;1,00;19,60;FRANCE;6,10;EUR;0,00;EA25003087 G.VOREPPE;;;;;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0066;3;BH804JX;JPR - VU - 02ZZZSTEC;701001;04-AUTRES;25/04/2013;12:26;Gazole Excellium;45,48;63,46;53,06;10,40;63,46;53,06;10,40;19,60;FRANCE;1,44;EUR;-2,05;TFJFZ SARL C.M.S - STATION VALENCE NORD;74400,00;000000;00000000000;0000;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0147;2;CJ472PE;LMY - VU - 06ZZZSTEC;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;26/04/2013;16:11;Péage TVA;1,00;2,20;1,84;0,36;2,20;1,84;0,36;19,60;FRANCE;2,20;EUR;0,00;ER25009100 SYSTEME OU;;;;;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0130;2;CG335TY;CLLE - VU - 02ZZZSTEC;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;16/04/2013;16:22;Péage TVA;1,00;7,80;6,52;1,28;7,80;6,52;1,28;19,60;FRANCE;7,80;EUR;0,00;EF25004201 VIENNE;;;;;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0110;2;BZ150PV;HFY - VU - 02ZZZSTEC;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;16/04/2013;17:14;Gazole Excellium;40,08;56,73;47,43;9,30;56,73;47,43;9,30;19,60;FRANCE;1,46;EUR;-1,80;TFLDQ RELAIS PETIT ROUSSET;29665,00;000000;00000000000;0000;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0194;0;CR891CW;APE - VU - 02ZZZNCOM;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;29/04/2013;07:34;Péage TVA;1,00;6,40;5,35;1,05;6,40;5,35;1,05;19,60;FRANCE;6,40;EUR;0,00;EF25004203 TAIN;;;;;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0106;2;BW482YW;CTE - VP - 02ZZZSTEC;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;22/04/2013;14:37;Péage TVA;1,00;1,20;1,00;0,20;1,20;1,00;0,20;19,60;FRANCE;1,20;EUR;0,00;EF25004178 MONTBRISON;;;;;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0128;2;CG943TX;JBA - VU - 02ZZZSTEC;701001;03-VEHICULE DE TOURISME;25/04/2013;13:30;Péage TVA;1,00;0,70;0,59;0,11;0,70;0,59;0,11;19,60;FRANCE;0,70;EUR;0,00;EF25004204 VALENCE-N;;;;;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0202;0;BE545EP;PMT - VU - 02ZZZSTEC;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;30/04/2013;08:22;Gazole Excellium;51,12;71,84;60,07;11,77;71,84;60,07;11,77;19,60;FRANCE;1,45;EUR;-2,30;TFVLB GARAGE NOALLY;82805,00;000000;00000000000;0000;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0202;0;BE545EP;PMT - VU - 02ZZZSTEC;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;29/04/2013;08:25;Péage TVA;1,00;1,20;1,00;0,20;1,20;1,00;0,20;19,60;FRANCE;1,20;EUR;0,00;EF25004178 MONTBRISON;;;;;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0118;2;BZ110PB;FPT - VU - 02ZZZSTEC;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;29/04/2013;08:35;Parking;1,00;1,40;1,17;0,23;1,40;1,17;0,23;19,60;FRANCE;1,40;EUR;0,00;J4250AU026 Valence;;;;;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0199;0;BE542EP;SMR - VU - 06ZZZSTE;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;26/04/2013;19:27;Péage TVA;1,00;2,80;2,34;0,46;2,80;2,34;0,46;19,60;FRANCE;2,80;EUR;0,00;ER25009121 VILLEFR.V;;;;;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0102;2;BT228CB;KBN - VP - 02ZZZNCOM;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;16/04/2013;10:28;Gazole Excellium;47,38;67,07;56,08;10,99;67,07;56,08;10,99;19,60;FRANCE;1,46;EUR;-2,13;TFDNP RELAIS VALENCE DAME BLANCHE;64000,00;000000;00000000000;0000;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0006;0;CB764FQ;MMT - VP - 03ZZZNCOM;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;30/04/2013;00:00;FRAIS DE SERVICE PEAGE;1,00;1,96;1,64;0,32;1,96;1,64;0,32;19,60;;1,96;EUR;0,00;;;;;;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0197;0;BC652GB;GLX - VP - 02ZZZNCOM;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;25/04/2013;11:45;Péage TVA;1,00;1,90;1,59;0,31;1,90;1,59;0,31;19,60;FRANCE;1,90;EUR;0,00;EE25006031 BANDOL P/V;;;;;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0131;2;CH933XV;SRZ - VP - 02ZZZNCOM;701001;03-VEHICULE DE TOURISME;17/04/2013;10:49;Gazole Excellium;52,54;72,54;60,65;11,89;72,54;60,65;11,89;19,60;FRANCE;1,46;EUR;-4,19;TFHLZ RELAIS LA BAYANNE;26318,00;000000;00000000000;0000;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0199;0;BE542EP;SMR - VU - 06ZZZSTE;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;16/04/2013;08:13;Péage TVA;1,00;4,90;4,10;0,80;4,90;4,10;0,80;19,60;FRANCE;4,90;EUR;0,00;ER25009119 MACON S;;;;;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0196;0;BK557NT;PBT - VU - 04ZZZSTEC;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;23/04/2013;14:55;Gazole Excellium;30,49;42,30;35,37;6,93;42,30;35,37;6,93;19,60;FRANCE;1,44;EUR;-1,62;TFFCH RELAIS HOUCHES NORD;66050,00;000000;00000000000;0000;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0165;1;CP070HN;MCT - VU- 03ZZZNCOM;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;26/04/2013;09:52;Gazole Excellium;41,55;58,40;48,83;9,57;58,40;48,83;9,57;19,60;FRANCE;1,45;EUR;-1,86;TFLQX RELAIS D EYBENS;6777,00;000000;00000000000;0000;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0207;0;CS204QA;DRL - VU - 06ZZZSTEC;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;30/04/2013;00:00;Carte à puce offline;1,00;8,22;6,87;1,35;8,22;6,87;1,35;19,60;;8,22;EUR;0,00;;;;;;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0088;3;BB726KV;YCL - VU - 02ZZZSTEC;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;18/04/2013;08:10;Péage TVA;1,00;2,10;1,76;0,34;2,10;1,76;0,34;19,60;FRANCE;2,10;EUR;0,00;EF25004207 MONTELIMAR;;;;;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0012;0;BX 398 QR;JIO - VU - 05INNCOM;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;30/04/2013;00:00;FRAIS DE SERVICE PEAGE;1,00;1,65;1,38;0,27;1,65;1,38;0,27;19,60;;1,65;EUR;0,00;;;;;;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0066;3;BH804JX;JPR - VU - 02ZZZSTEC;701001;04-AUTRES;30/04/2013;00:00;FRAIS DE SERVICE PEAGE;1,00;0,31;0,26;0,05;0,31;0,26;0,05;19,60;;0,31;EUR;0,00;;;;;;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0148;2;BK935ZM;FRPT - VU - 02ZZZNCOM;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;16/04/2013;19:36;Péage TVA;1,00;1,60;1,34;0,26;1,60;1,34;0,26;19,60;FRANCE;1,60;EUR;0,00;EF25004205 VALENCE-S;;;;;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0118;2;BZ110PB;FPT - VU - 02ZZZSTEC;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;16/04/2013;08:31;Péage TVA;1,00;6,40;5,35;1,05;6,40;5,35;1,05;19,60;FRANCE;6,40;EUR;0,00;EF25004203 TAIN;;;;;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0169;1;BD567FR;PIMT - VU - 02ZZZSTEC;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;17/04/2013;18:13;Péage TVA;1,00;7,80;6,52;1,28;7,80;6,52;1,28;19,60;FRANCE;7,80;EUR;0,00;EF25004205 VALENCE-S;;;;;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0113;2;CA575XP;JPS - VU - 06ZZZSTEC;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;17/04/2013;15:44;Péage TVA;1,00;1,90;1,59;0,31;1,90;1,59;0,31;19,60;FRANCE;1,90;EUR;0,00;EA25003070 SATOLAS;;;;;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0161;2;BK907ZM;MPN - VU - 03ZZZNCOM;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;25/04/2013;19:42;Péage TVA;1,00;3,10;2,59;0,51;3,10;2,59;0,51;19,60;FRANCE;3,10;EUR;0,00;EF25004202 CHANAS;;;;;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0110;2;BZ150PV;HFY - VU - 02ZZZSTEC;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;30/04/2013;00:00;FRAIS DE SERVICE PEAGE PARKING;1,00;0,08;0,07;0,01;0,08;0,07;0,01;19,60;;0,08;EUR;0,00;;;;;;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0202;0;BE545EP;PMT - VU - 02ZZZSTEC;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;23/04/2013;12:35;Gazole Excellium;51,62;72,03;60,23;11,80;72,03;60,23;11,80;19,60;FRANCE;1,44;EUR;-2,32;TFLBH M. FERNANDES BARBOSA BERNARDINO;82119,00;000000;00000000000;0000;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0202;0;BE545EP;PMT - VU - 02ZZZSTEC;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;29/04/2013;15:09;Péage TVA;1,00;2,30;1,92;0,38;2,30;1,92;0,38;19,60;FRANCE;2,30;EUR;0,00;EF25004203 TAIN;;;;;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0112;2;BY477PY;SBU - VP - 02ZZZNCOM;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;17/04/2013;11:04;Lavage;1,00;1,00;0,84;0,16;1,00;0,84;0,16;19,60;FRANCE;1,00;EUR;0,00;TFLDQ RELAIS PETIT ROUSSET;44138,00;000000;00000000000;0000;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0113;2;CA575XP;JPS - VU - 06ZZZSTEC;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;26/04/2013;12:23;Parking;1,00;8,40;7,02;1,38;8,40;7,02;1,38;19,60;FRANCE;8,40;EUR;0,00;E6250AI692 LYON;;;;;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0185;0;BR636QC;NLR VP 06ZZZNCOM;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;18/04/2013;21:10;Péage TVA;1,00;1,90;1,59;0,31;1,90;1,59;0,31;19,60;FRANCE;1,90;EUR;0,00;EA25003071 CHESNES IA;;;;;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0199;0;BE542EP;SMR - VU - 06ZZZSTE;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;23/04/2013;12:31;Péage TVA;1,00;2,30;1,92;0,38;2,30;1,92;0,38;19,60;FRANCE;2,30;EUR;0,00;ER25009100 SYSTEME OU;;;;;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0175;0;BN153NG-VU;BMS -VU - 06ZZZSTEC;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;29/04/2013;08:17;Péage TVA;1,00;2,30;1,92;0,38;2,30;1,92;0,38;19,60;FRANCE;2,30;EUR;0,00;ER25009100 SYSTEME OU;;;;;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0139;2;CG858TX;BFN - VU - 03ZZZSTEC;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;29/04/2013;14:52;Péage TVA;1,00;2,80;2,34;0,46;2,80;2,34;0,46;19,60;FRANCE;2,80;EUR;0,00;EA25003087 G.VOREPPE;;;;;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0122;2;CL728KQ;VRT - VP - 02ZZZNCOM;701001;03-VEHICULE DE TOURISME;16/04/2013;18:52;Péage TVA;1,00;1,60;1,34;0,26;1,60;1,34;0,26;19,60;FRANCE;1,60;EUR;0,00;EF25004205 VALENCE-S;;;;;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0191;0;CE313QF;GCL VU 06ZZZNCOM;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;18/04/2013;18:07;Péage TVA;1,00;8,00;6,69;1,31;8,00;6,69;1,31;19,60;FRANCE;8,00;EUR;0,00;ER25009156 CROIX-CHAL;;;;;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0155;2;CK643RL;JFD - VU - 04ZZZSTEC;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;29/04/2013;17:08;Gazole Excellium;52,68;74,04;61,91;12,13;74,04;61,91;12,13;19,60;FRANCE;1,45;EUR;-2,37;TFLFS RELAIS DES ALLUEGES;15989,00;000000;00000000000;0000;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0169;1;BD567FR;PIMT - VU - 02ZZZSTEC;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;17/04/2013;08:57;Gazole Excellium;60,01;84,46;70,62;13,84;84,46;70,62;13,84;19,60;FRANCE;1,46;EUR;-3,18;TFLRX RELAIS DE BOURDON;76821,00;000000;00000000000;0000;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0197;0;BC652GB;GLX - VP - 02ZZZNCOM;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;30/04/2013;14:08;Gazole Premier;46,68;63,73;53,29;10,44;63,73;53,29;10,44;19,60;FRANCE;1,41;EUR;-2,11;TFDNP RELAIS VALENCE DAME BLANCHE;95632,00;000000;00000000000;0000;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0129;2;BG737RK;BEFN - VU - 03ZZZNCOM;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;16/04/2013;15:46;Péage TVA;1,00;5,20;4,35;0,85;5,20;4,35;0,85;19,60;FRANCE;5,20;EUR;0,00;EA25003004 BOURGOIN;;;;;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0155;2;CK643RL;JFD - VU - 04ZZZSTEC;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;24/04/2013;12:26;Gazole Excellium;53,41;74,52;62,31;12,21;74,52;62,31;12,21;19,60;FRANCE;1,44;EUR;-2,41;TFLFS RELAIS DES ALLUEGES;15197,00;000000;00000000000;0000;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0004;0;BQ 989 CN;JVA - VP - 03ZZZNCOM;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;17/04/2013;15:07;Péage TVA;1,00;4,90;4,10;0,80;4,90;4,10;0,80;19,60;FRANCE;4,90;EUR;0,00;EA25003085 RIVES;;;;;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0201;0;AW341ZF;RGY - VP - 04ZZZNCOM;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;26/04/2013;13:31;Gazole Excellium;53,61;75,34;62,99;12,35;75,34;62,99;12,35;19,60;FRANCE;1,45;EUR;-2,42;TFLGQ SARL GGE PROVENT ET FILS;92050,00;000000;00000000000;0000;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0114;2;BZ121PV;LVE - VU - 02ZZZSTEC;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;25/04/2013;13:36;Gazole Excellium;60,34;83,05;69,44;13,61;83,05;69,44;13,61;19,60;FRANCE;1,46;EUR;-4,83;TFKYS RELAIS DU PUY;46502,00;000000;00000000000;0000;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0202;0;BE545EP;PMT - VU - 02ZZZSTEC;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;24/04/2013;08:20;Péage TVA;1,00;1,20;1,00;0,20;1,20;1,00;0,20;19,60;FRANCE;1,20;EUR;0,00;EF25004178 MONTBRISON;;;;;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0154;2;CK670RL;RME - VU - 03ZZZSTEC;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;19/04/2013;10:52;Péage TVA;1,00;2,90;2,42;0,48;2,90;2,42;0,48;19,60;FRANCE;2,90;EUR;0,00;EA25003024 PONTCHARRA;;;;;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0195;0;BK301TD;TBT - VP - 50/2+6ZZZNCOM;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;30/04/2013;18:30;Gazole Premier;33,84;46,21;38,64;7,57;46,21;38,64;7,57;19,60;FRANCE;1,41;EUR;-1,52;TFLDR RELAIS GARIBALDI;63198,00;000000;00000000000;0000;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0100;2;CN355BQ;MZI -VU - 02ZZZSTEC;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;26/04/2013;17:34;Péage TVA;1,00;2,10;1,76;0,34;2,10;1,76;0,34;19,60;FRANCE;2,10;EUR;0,00;EF25004205 VALENCE-S;;;;;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0207;0;CS204QA;DRL - VU - 06ZZZSTEC;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;30/04/2013;00:00;SECU 24/24;1,00;3,29;2,75;0,54;3,29;2,75;0,54;19,60;;3,29;EUR;0,00;;;;;;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0206;0;CS724QA;CBT - VU - 04ZZZSTEC;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;30/04/2013;00:00;Carte à puce offline;1,00;8,22;6,87;1,35;8,22;6,87;1,35;19,60;;8,22;EUR;0,00;;;;;;
;F3913521;;30/04/2013;TF;87037290;C PRO VALENCE;***;***;0175;0;BN153NG-VU;BMS -VU - 06ZZZSTEC;701001;02-VEHICULE UTILITAIRE/COMMERCIAL;18/04/2013;17:33;Péage TVA;1,00;1,50;1,25;0,25;1,50;1,25;0,25;19,60;FRANCE;1,50;EUR;0,00;ER25009400 SYSTEME OU;;;;;
